
=== [2026-06-10T23:38:45Z] v14d_binary_v2_a_p0i4_ORBITWARS_SHAPING_RELEASE_0.0075_7b50688ef3 phase=a kind=probe chunk=400 env={"ORBITWARS_SHAPING_HOLD_BONUS": 0.004, "ORBITWARS_SHAPING_CAPTURE": 0.04, "ORBITWARS_SHAPING_RELEASE": 0.0075, "ORBITWARS_SHAPING_RELEASE_K": 17.0, "ORBITWARS_SHAPING_PROD_SHARE_DELTA": 0.025, "ORBITWARS_SHAPING_ONE_SHIP_PENALTY": 0.04} ppo={"ent_coef_emit": 0.004, "lr_peak": 4e-05} ===
[reward] kaggle-aligned: terminal +1 win/+1 tie>0/-1 loss/-1 double-wipeout; is_terminal at step >= episode_steps-2; SHAPING_SCALE=0.0; v1: KEEP_HOME=0.0 FLEET_SIZE=0.0/norm20.0; v2 (expert-replay calibrated): PROD_SHARE=0.0 PLANET_SHARE=0.0 FLEET_LOG=0.0/ref500.0/floor0.3; v3 (top10-2630ep calibrated): PROD_SHARE_DELTA=0.025 EMIT_LOG=0.0 EMIT_GATED=0.0 RELEASE=0.0075/K17.0 CAPTURE=0.04; episode_steps=500 (kaggle=500, mismatch=False)
[symmetric] Frog Parade style: same params drive BOTH players, no frozen/strong/buffer opponents, zero_sum_value=True
upd   13  steps   28672  sps 459  opp symm  loss -0.007  pg +0.0073  v 0.003  ev +0.84  adv_std 0.075  tR +1.00  ent[s/d/p/e] 1.94/2.39/1.33/0.54  emits 0.36  spf 122.1  z0 0.74  garr 131.1  tG 1205  e2 0.07  nF 3.3  pS 0.41  ptS 0.39  fLog 0.67  pdΔ -0.0934  pkR 3.46  clip 0.09  kl +0.002
upd   14  steps   30720  sps 487  opp symm  loss -0.011  pg +0.0050  v 0.002  ev +0.93  adv_std 0.048  tR +0.00  ent[s/d/p/e] 1.98/2.46/1.33/0.54  emits 0.33  spf 125.7  z0 0.76  garr 132.6  tG 1174  e2 0.06  nF 3.2  pS 0.39  ptS 0.38  fLog 0.68  pdΔ -0.1100  pkR 3.82  clip 0.06  kl -0.000
upd   15  steps   32768  sps 514  opp symm  loss +0.018  pg -0.0066  v 0.080  ev +0.45  adv_std 0.420  tR +0.09  ent[s/d/p/e] 1.70/2.31/1.36/0.42  emits 0.25  spf 109.6  z0 0.81  garr 94.9  tG 759  e2 0.04  nF 1.9  pS 0.26  ptS 0.25  fLog 0.65  pdΔ -0.2401  pkR 5.13  clip 0.06  kl +0.004
upd   16  steps   34816  sps 541  opp symm  loss +0.086  pg +0.0963  v 0.007  ev +0.73  adv_std 0.118  tR +1.00  ent[s/d/p/e] 0.60/2.26/1.67/0.30  emits 0.10  spf 57.3  z0 0.91  garr 56.5  tG 199  e2 0.01  nF 0.8  pS 0.11  ptS 0.11  fLog 0.57  pdΔ -0.3919  pkR 15.17  clip 0.04  kl +0.001
upd   17  steps   36864  sps 567  opp symm  loss +0.027  pg +0.0375  v 0.007  ev +0.85  adv_std 0.113  tR +1.00  ent[s/d/p/e] 0.86/2.31/1.59/0.32  emits 0.12  spf 69.7  z0 0.90  garr 67.7  tG 246  e2 0.01  nF 1.1  pS 0.13  ptS 0.13  fLog 0.61  pdΔ -0.3704  pkR 10.10  clip 0.03  kl +0.001
upd   18  steps   38912  sps 593  opp symm  loss +0.004  pg +0.0160  v 0.006  ev +0.91  adv_std 0.097  tR -1.00  ent[s/d/p/e] 1.12/2.44/1.62/0.32  emits 0.13  spf 79.5  z0 0.89  garr 82.6  tG 376  e2 0.01  nF 1.0  pS 0.17  ptS 0.17  fLog 0.64  pdΔ -0.3275  pkR 8.72  clip 0.06  kl +0.002
upd   19  steps   40960  sps 618  opp symm  loss -0.010  pg +0.0028  v 0.007  ev +0.91  adv_std 0.107  tR +0.00  ent[s/d/p/e] 1.25/2.50/1.71/0.39  emits 0.17  spf 89.2  z0 0.86  garr 95.8  tG 510  e2 0.03  nF 1.4  pS 0.22  ptS 0.21  fLog 0.66  pdΔ -0.2822  pkR 7.44  clip 0.06  kl +0.001
upd   20  steps   43008  sps 642  opp symm  loss +0.086  pg +0.0991  v 0.005  ev +0.94  adv_std 0.088  tR +0.00  ent[s/d/p/e] 1.43/2.53/1.66/0.36  emits 0.14  spf 105.8  z0 0.88  garr 117.3  tG 724  e2 0.02  nF 1.3  pS 0.26  ptS 0.24  fLog 0.68  pdΔ -0.2400  pkR 6.79  clip 0.06  kl +0.000
upd   21  steps   45056  sps 667  opp symm  loss +0.036  pg +0.0506  v 0.004  ev +0.96  adv_std 0.082  tR +0.00  ent[s/d/p/e] 1.40/2.49/1.70/0.37  emits 0.15  spf 108.0  z0 0.88  garr 140.6  tG 947  e2 0.02  nF 1.1  pS 0.29  ptS 0.27  fLog 0.68  pdΔ -0.2147  pkR 5.85  clip 0.06  kl +0.004
upd   22  steps   47104  sps 690  opp symm  loss -0.002  pg +0.0119  v 0.004  ev +0.96  adv_std 0.078  tR +1.00  ent[s/d/p/e] 1.48/2.48/1.59/0.31  emits 0.12  spf 136.3  z0 0.90  garr 166.2  tG 1170  e2 0.01  nF 1.0  pS 0.30  ptS 0.28  fLog 0.71  pdΔ -0.2017  pkR 3.85  clip 0.04  kl +0.002
upd   23  steps   49152  sps 713  opp symm  loss +0.018  pg +0.0329  v 0.003  ev +0.97  adv_std 0.075  tR +0.00  ent[s/d/p/e] 1.62/2.62/1.68/0.30  emits 0.11  spf 184.9  z0 0.91  garr 199.6  tG 1471  e2 0.01  nF 0.7  pS 0.32  ptS 0.30  fLog 0.78  pdΔ -0.1834  pkR 3.61  clip 0.03  kl +0.001
upd   24  steps   51200  sps 736  opp symm  loss -0.039  pg -0.0254  v 0.004  ev +0.97  adv_std 0.074  tR +1.00  ent[s/d/p/e] 1.66/2.56/1.54/0.32  emits 0.09  spf 195.9  z0 0.92  garr 234.9  tG 1786  e2 0.01  nF 0.6  pS 0.33  ptS 0.31  fLog 0.78  pdΔ -0.1738  pkR 3.42  clip 0.03  kl +0.002
upd   25  steps   53248  sps 759  opp symm  loss +0.006  pg +0.0200  v 0.003  ev +0.98  adv_std 0.063  tR +1.00  ent[s/d/p/e] 1.71/2.55/1.44/0.29  emits 0.10  spf 238.0  z0 0.91  garr 252.8  tG 1954  e2 0.01  nF 0.7  pS 0.33  ptS 0.31  fLog 0.80  pdΔ -0.1711  pkR 3.28  clip 0.03  kl +0.002
upd   26  steps   55296  sps 781  opp symm  loss +0.036  pg +0.0502  v 0.003  ev +0.98  adv_std 0.063  tR +1.00  ent[s/d/p/e] 1.64/2.47/1.46/0.25  emits 0.09  spf 234.6  z0 0.92  garr 277.7  tG 2129  e2 0.01  nF 0.6  pS 0.33  ptS 0.31  fLog 0.80  pdΔ -0.1710  pkR 3.40  clip 0.04  kl +0.001
upd   27  steps   57344  sps 802  opp symm  loss +0.040  pg +0.0539  v 0.003  ev +0.98  adv_std 0.067  tR +1.00  ent[s/d/p/e] 1.71/2.57/1.44/0.28  emits 0.09  spf 259.2  z0 0.92  garr 290.2  tG 2193  e2 0.01  nF 0.7  pS 0.32  ptS 0.30  fLog 0.82  pdΔ -0.1814  pkR 3.82  clip 0.04  kl +0.002
upd   28  steps   59392  sps 824  opp symm  loss +0.030  pg +0.0437  v 0.002  ev +0.99  adv_std 0.055  tR +0.00  ent[s/d/p/e] 1.60/2.52/1.41/0.26  emits 0.07  spf 248.3  z0 0.93  garr 311.0  tG 2413  e2 0.00  nF 0.5  pS 0.32  ptS 0.31  fLog 0.81  pdΔ -0.1752  pkR 3.94  clip 0.03  kl +0.003
upd   29  steps   61440  sps 844  opp symm  loss +0.051  pg +0.0643  v 0.003  ev +0.98  adv_std 0.063  tR +1.00  ent[s/d/p/e] 1.61/2.55/1.37/0.19  emits 0.06  spf 240.8  z0 0.95  garr 346.1  tG 2766  e2 0.00  nF 0.4  pS 0.33  ptS 0.31  fLog 0.78  pdΔ -0.1692  pkR 4.03  clip 0.04  kl +0.001
upd   30  steps   63488  sps 865  opp symm  loss -0.011  pg +0.0028  v 0.002  ev +0.99  adv_std 0.047  tR +0.00  ent[s/d/p/e] 1.60/2.56/1.43/0.19  emits 0.05  spf 248.5  z0 0.96  garr 393.4  tG 3169  e2 0.00  nF 0.4  pS 0.34  ptS 0.32  fLog 0.80  pdΔ -0.1623  pkR 3.71  clip 0.01  kl +0.001
upd   31  steps   65536  sps 885  opp symm  loss -0.113  pg -0.1132  v 0.026  ev +0.63  adv_std 0.226  tR +0.06  ent[s/d/p/e] 0.50/2.30/1.49/0.21  emits 0.05  spf 83.1  z0 0.95  garr 125.0  tG 756  e2 0.00  nF 0.4  pS 0.12  ptS 0.12  fLog 0.59  pdΔ -0.3767  pkR 12.94  clip 0.03  kl -0.000
upd   32  steps   67584  sps 905  opp symm  loss -0.008  pg +0.0023  v 0.006  ev +0.84  adv_std 0.104  tR -0.33  ent[s/d/p/e] 0.70/2.53/1.53/0.25  emits 0.09  spf 68.0  z0 0.92  garr 101.0  tG 443  e2 0.01  nF 0.9  pS 0.12  ptS 0.12  fLog 0.63  pdΔ -0.3766  pkR 21.34  clip 0.04  kl +0.000
