[reward] kaggle-aligned: terminal +1 win/+1 tie>0/-1 loss/-1 double-wipeout; is_terminal at step >= episode_steps-2; SHAPING_SCALE=0.0; v1: KEEP_HOME=0.0 FLEET_SIZE=0.0/norm20.0; v2 (expert-replay calibrated): PROD_SHARE=0.0 PLANET_SHARE=0.0 FLEET_LOG=0.0/ref500.0/floor0.3; v3 (top10-2630ep calibrated): PROD_SHARE_DELTA=0.006 EMIT_LOG=0.0 EMIT_GATED=0.0 RELEASE=0.0/K20.0 CAPTURE=0.0; ANTI_HOARD=0.02/thresh0.55; episode_steps=500 (kaggle=500, mismatch=False); wins_needed=1 (multi-match=off)
[curriculum] strong_ratio=0.25 frozen_ratio=0.25 strong_ckpt=./ckpt_multi_action_v29_aim/ckpt_003999.pkl
[gated-pool] seed_paths=./ckpt_multi_action_v29_aim/ckpt_003999.pkl snapshot_current=True
[resume] loaded params from ./ckpt_multi_action_v30b_warm/ckpt_warm.pkl (step=400)
[shape-adapter] kept target init for 4 new tensor(s) (e.g. dst_economics_head/...)
[curriculum] shape-adapted strong opponent from ./ckpt_multi_action_v29_aim/ckpt_003999.pkl
[shape-adapter] kept target init for 4 new tensor(s) (e.g. dst_economics_head/...)
[gated-pool] shape-adapted seed opponent ./ckpt_multi_action_v29_aim/ckpt_003999.pkl
upd   32  steps   67584  sps 840  opp strn  loss +82855904.000  pg +0.0115  v 0.024  ev +0.99  adv_std 0.221  tR +0.00  ent[s/d/p/e] 1.63/0.99/0.92/0.27  emits 1.68  spf 19.5  z0 0.39  garr 36.6  tG 316  e2 0.57  nF 22.0  pS 0.35  ptS 0.33  fLog 0.45  pdΔ -0.1464  pkR 7.60  clip 0.11  kl +0.003  klR 0.000  klC 0.000 align[spf 20.8 e2 0.64 z0 0.32 n=19]
upd   33  steps   69632  sps 861  opp frzn  loss +103240744.000  pg -0.0064  v 0.020  ev +0.99  adv_std 0.201  tR +1.00  ent[s/d/p/e] 1.68/1.00/0.93/0.28  emits 1.88  spf 19.5  z0 0.33  garr 41.8  tG 369  e2 0.63  nF 25.0  pS 0.40  ptS 0.37  fLog 0.45  pdΔ -0.1030  pkR 6.77  clip 0.19  kl +0.002  klR 0.000  klC 0.000 align[spf 20.8 e2 0.63 z0 0.32 n=20]
upd   34  steps   71680  sps 883  opp rand  loss +112819880.000  pg +0.0046  v 0.019  ev +0.99  adv_std 0.193  tR +0.00  ent[s/d/p/e] 1.78/1.03/0.95/0.27  emits 2.08  spf 20.5  z0 0.30  garr 45.8  tG 437  e2 0.67  nF 26.8  pS 0.43  ptS 0.41  fLog 0.46  pdΔ -0.0698  pkR 5.70  clip 0.22  kl +0.004  klR 0.000  klC 0.000 align[spf 20.8 e2 0.63 z0 0.32 n=20]
upd   35  steps   73728  sps 903  opp frzn  loss +98608472.000  pg -0.0068  v 0.016  ev +0.99  adv_std 0.177  tR +0.00  ent[s/d/p/e] 1.85/1.05/0.96/0.28  emits 2.29  spf 20.8  z0 0.28  garr 47.7  tG 503  e2 0.68  nF 29.2  pS 0.47  ptS 0.45  fLog 0.46  pdΔ -0.0321  pkR 7.30  clip 0.21  kl +0.007  klR 0.000  klC 0.000 align[spf 20.8 e2 0.64 z0 0.32 n=21]
upd   36  steps   75776  sps 923  opp strn  loss +111810968.000  pg -0.0211  v 0.014  ev +0.99  adv_std 0.166  tR +0.20  ent[s/d/p/e] 1.83/1.01/1.00/0.28  emits 2.20  spf 20.8  z0 0.29  garr 50.2  tG 540  e2 0.68  nF 28.0  pS 0.46  ptS 0.44  fLog 0.46  pdΔ -0.0430  pkR 8.63  clip 0.19  kl +0.006  klR 0.000  klC 0.000 align[spf 20.8 e2 0.64 z0 0.32 n=22]
upd   37  steps   77824  sps 943  opp frzn  loss +117578032.000  pg -0.0011  v 0.022  ev +0.99  adv_std 0.213  tR +0.43  ent[s/d/p/e] 1.78/0.94/0.98/0.28  emits 1.83  spf 20.9  z0 0.34  garr 44.7  tG 433  e2 0.61  nF 24.0  pS 0.41  ptS 0.39  fLog 0.46  pdΔ -0.0941  pkR 10.49  clip 0.23  kl +0.002  klR 0.000  klC 0.000 align[spf 20.8 e2 0.64 z0 0.32 n=23]
upd   38  steps   79872  sps 964  opp rand  loss +126069384.000  pg +0.0112  v 0.027  ev +0.99  adv_std 0.231  tR +0.33  ent[s/d/p/e] 1.81/0.96/1.02/0.26  emits 2.07  spf 21.1  z0 0.30  garr 45.6  tG 449  e2 0.66  nF 22.8  pS 0.44  ptS 0.42  fLog 0.47  pdΔ -0.0608  pkR 9.32  clip 0.25  kl +0.012  klR 0.000  klC 0.000 align[spf 20.8 e2 0.64 z0 0.32 n=23]
upd   39  steps   81920  sps 984  opp frzn  loss +129535608.000  pg -0.0272  v 0.022  ev +0.99  adv_std 0.209  tR +1.00  ent[s/d/p/e] 1.88/1.01/1.02/0.28  emits 2.38  spf 21.1  z0 0.26  garr 47.2  tG 490  e2 0.71  nF 28.7  pS 0.47  ptS 0.45  fLog 0.46  pdΔ -0.0301  pkR 7.07  clip 0.16  kl +0.002  klR 0.000  klC 0.000 align[spf 20.8 e2 0.64 z0 0.31 n=24]
upd   40  steps   83968  sps 1004  opp rand  loss +143148304.000  pg +0.0293  v 0.017  ev +0.99  adv_std 0.183  tR +0.33  ent[s/d/p/e] 1.89/1.03/0.98/0.28  emits 2.36  spf 20.2  z0 0.26  garr 45.9  tG 483  e2 0.71  nF 29.1  pS 0.48  ptS 0.47  fLog 0.46  pdΔ -0.0172  pkR 6.05  clip 0.22  kl +0.006  klR 0.000  klC 0.000 align[spf 20.8 e2 0.64 z0 0.31 n=24]
upd   41  steps   86016  sps 1023  opp strn  loss +128622096.000  pg -0.0112  v 0.014  ev +0.99  adv_std 0.176  tR +0.00  ent[s/d/p/e] 1.89/1.06/1.00/0.27  emits 2.58  spf 20.6  z0 0.22  garr 48.4  tG 540  e2 0.75  nF 33.7  pS 0.50  ptS 0.48  fLog 0.46  pdΔ -0.0025  pkR 6.39  clip 0.24  kl -0.001  klR 0.000  klC 0.000 align[spf 20.8 e2 0.65 z0 0.31 n=25]
