upd   45  steps   94208  sps 1140  opp strn  loss -0.017  pg -0.0161  v 0.004  ev +0.99  adv_std 0.076  tR -0.56  ent[s/d/p/e] 1.16/2.88/0.32/0.44  emits 1.59  spf 13.9  z0 0.43  garr 24.7  tG 168  e2 0.40  nF 28.9  pS 0.19  ptS 0.19  fLog 0.32  pdΔ -0.3094  pkR 20.50  clip 0.12  kl +0.003 align[spf 19.5 e2 0.18 z0 0.56 n=23]
upd   46  steps   96256  sps 1160  opp rand  loss +0.048  pg +0.0488  v 0.004  ev +0.97  adv_std 0.091  tR -0.47  ent[s/d/p/e] 1.07/2.89/0.28/0.41  emits 1.51  spf 13.3  z0 0.44  garr 22.2  tG 112  e2 0.38  nF 27.1  pS 0.16  ptS 0.16  fLog 0.32  pdΔ -0.3361  pkR 30.10  clip 0.09  kl +0.001 align[spf 19.5 e2 0.18 z0 0.56 n=23]
upd   47  steps   98304  sps 1180  opp rand  loss -0.002  pg -0.0005  v 0.002  ev +0.99  adv_std 0.062  tR -1.00  ent[s/d/p/e] 1.06/2.89/0.29/0.38  emits 1.64  spf 10.1  z0 0.40  garr 23.4  tG 92  e2 0.40  nF 30.0  pS 0.17  ptS 0.17  fLog 0.31  pdΔ -0.3291  pkR 14.54  clip 0.20  kl +0.012 align[spf 19.5 e2 0.18 z0 0.56 n=23]
upd   48  steps  100352  sps 1199  opp strn  loss +0.037  pg +0.0381  v 0.003  ev +0.98  adv_std 0.083  tR -1.00  ent[s/d/p/e] 1.02/2.89/0.27/0.44  emits 1.69  spf 9.8  z0 0.37  garr 21.1  tG 99  e2 0.43  nF 32.8  pS 0.17  ptS 0.18  fLog 0.30  pdΔ -0.3279  pkR 17.63  clip 0.15  kl +0.010 align[spf 19.1 e2 0.19 z0 0.55 n=24]
upd   49  steps  102400  sps 1217  opp strn  loss -0.014  pg -0.0125  v 0.003  ev +0.99  adv_std 0.079  tR -1.00  ent[s/d/p/e] 1.01/2.89/0.29/0.45  emits 1.40  spf 10.2  z0 0.41  garr 28.8  tG 122  e2 0.34  nF 30.8  pS 0.16  ptS 0.17  fLog 0.30  pdΔ -0.3411  pkR 17.61  clip 0.12  kl +0.007 align[spf 18.7 e2 0.20 z0 0.54 n=25]
upd   50  steps  104448  sps 1237  opp rand  loss +0.017  pg +0.0178  v 0.003  ev +0.99  adv_std 0.079  tR +0.00  ent[s/d/p/e] 0.97/2.88/0.25/0.44  emits 1.40  spf 10.3  z0 0.39  garr 23.6  tG 99  e2 0.32  nF 28.9  pS 0.15  ptS 0.16  fLog 0.30  pdΔ -0.3494  pkR 16.35  clip 0.22  kl +0.008 align[spf 18.7 e2 0.20 z0 0.54 n=25]
upd   51  steps  106496  sps 1256  opp rand  loss +0.047  pg +0.0487  v 0.002  ev +0.99  adv_std 0.066  tR -0.60  ent[s/d/p/e] 1.04/2.88/0.26/0.45  emits 1.38  spf 10.0  z0 0.42  garr 19.9  tG 108  e2 0.31  nF 29.0  pS 0.15  ptS 0.17  fLog 0.29  pdΔ -0.3457  pkR 19.20  clip 0.19  kl +0.008 align[spf 18.7 e2 0.20 z0 0.54 n=25]
upd   52  steps  108544  sps 1274  opp frzn  loss +0.012  pg +0.0131  v 0.003  ev +0.99  adv_std 0.079  tR -1.00  ent[s/d/p/e] 1.02/2.88/0.30/0.46  emits 1.25  spf 10.5  z0 0.50  garr 25.2  tG 131  e2 0.28  nF 27.8  pS 0.15  ptS 0.16  fLog 0.30  pdΔ -0.3502  pkR 24.58  clip 0.22  kl +0.012 align[spf 18.4 e2 0.20 z0 0.54 n=26]
upd   53  steps  110592  sps 1292  opp frzn  loss -0.080  pg -0.0785  v 0.003  ev +0.99  adv_std 0.075  tR -1.00  ent[s/d/p/e] 1.14/2.88/0.31/0.43  emits 1.15  spf 10.8  z0 0.57  garr 43.8  tG 187  e2 0.25  nF 24.9  pS 0.16  ptS 0.17  fLog 0.30  pdΔ -0.3415  pkR 25.35  clip 0.30  kl +0.012 align[spf 18.1 e2 0.20 z0 0.54 n=27]
upd   54  steps  112640  sps 1309  opp strn  loss +0.016  pg +0.0170  v 0.004  ev +0.98  adv_std 0.084  tR +0.00  ent[s/d/p/e] 1.25/2.87/0.30/0.44  emits 0.90  spf 11.1  z0 0.64  garr 64.9  tG 183  e2 0.20  nF 21.6  pS 0.15  ptS 0.16  fLog 0.31  pdΔ -0.3536  pkR 11.76  clip 0.10  kl +0.007 align[spf 17.9 e2 0.20 z0 0.55 n=28]
upd   55  steps  114688  sps 1327  opp frzn  loss -0.007  pg -0.0071  v 0.005  ev +0.98  adv_std 0.095  tR -0.71  ent[s/d/p/e] 1.21/2.87/0.38/0.42  emits 0.94  spf 13.7  z0 0.65  garr 80.4  tG 212  e2 0.19  nF 19.6  pS 0.14  ptS 0.15  fLog 0.32  pdΔ -0.3579  pkR 8.50  clip 0.11  kl +0.006 align[spf 17.7 e2 0.20 z0 0.55 n=29]
upd   56  steps  116736  sps 1345  opp rand  loss +0.048  pg +0.0479  v 0.005  ev +0.98  adv_std 0.091  tR -0.67  ent[s/d/p/e] 1.05/2.86/0.38/0.43  emits 0.88  spf 15.9  z0 0.66  garr 72.7  tG 182  e2 0.19  nF 17.2  pS 0.14  ptS 0.14  fLog 0.34  pdΔ -0.3638  pkR 6.95  clip 0.10  kl +0.005 align[spf 17.7 e2 0.20 z0 0.55 n=29]
