[reward] kaggle-aligned: terminal +1 win/+1 tie>0/-1 loss/-1 double-wipeout; is_terminal at step >= episode_steps-2; SHAPING_SCALE=0.0; v1: KEEP_HOME=0.0 FLEET_SIZE=0.0/norm20.0; v2 (expert-replay calibrated): PROD_SHARE=0.0 PLANET_SHARE=0.0 FLEET_LOG=0.0/ref500.0/floor0.3; v3 (top10-2630ep calibrated): PROD_SHARE_DELTA=0.0 EMIT_LOG=0.0 EMIT_GATED=0.0 RELEASE=0.0/K20.0 CAPTURE=0.0; episode_steps=500 (kaggle=500, mismatch=False)
[symmetric] Frog Parade self-play: same params for both players, warmup=0 updates vs random
upd   14  steps   61440  sps 514  opp symm  loss -0.065  pg -0.0125  v 0.005  ev +0.94  adv_std 0.111  tR -0.29  ent[s/d/p/e] 1.16/2.79/0.33/0.59  emits 1.25  spf 16.4  z0 0.09  garr 18.9  tG 195  e2 0.23  nF 22.8  pS 0.23  ptS 0.23  fLog 0.34  pdΔ -0.2655  pkR 10.64  clip 0.34  kl +0.037
upd   15  steps   65536  sps 528  opp symm  loss -0.055  pg -0.0015  v 0.005  ev +0.92  adv_std 0.114  tR -0.33  ent[s/d/p/e] 1.26/2.81/0.35/0.59  emits 1.35  spf 18.1  z0 0.04  garr 21.4  tG 234  e2 0.24  nF 24.0  pS 0.27  ptS 0.26  fLog 0.35  pdΔ -0.2271  pkR 11.95  clip 0.34  kl +0.043
upd   16  steps   69632  sps 542  opp symm  loss -0.064  pg -0.0088  v 0.004  ev +0.95  adv_std 0.103  tR -0.40  ent[s/d/p/e] 1.43/2.81/0.39/0.56  emits 1.28  spf 20.0  z0 0.07  garr 28.1  tG 316  e2 0.24  nF 23.3  pS 0.32  ptS 0.30  fLog 0.37  pdΔ -0.1816  pkR 9.14  clip 0.34  kl +0.035
upd   17  steps   73728  sps 555  opp symm  loss -0.074  pg -0.0184  v 0.004  ev +0.95  adv_std 0.102  tR +0.50  ent[s/d/p/e] 1.47/2.80/0.42/0.53  emits 1.24  spf 24.4  z0 0.03  garr 31.3  tG 352  e2 0.18  nF 21.0  pS 0.34  ptS 0.32  fLog 0.38  pdΔ -0.1644  pkR 8.17  clip 0.32  kl +0.043
upd   18  steps   77824  sps 567  opp symm  loss -0.074  pg -0.0173  v 0.003  ev +0.97  adv_std 0.084  tR +0.20  ent[s/d/p/e] 1.50/2.79/0.40/0.55  emits 1.29  spf 24.9  z0 0.05  garr 33.1  tG 409  e2 0.21  nF 21.2  pS 0.34  ptS 0.33  fLog 0.38  pdΔ -0.1632  pkR 9.62  clip 0.33  kl +0.040
upd   19  steps   81920  sps 578  opp symm  loss -0.077  pg -0.0209  v 0.003  ev +0.97  adv_std 0.088  tR -0.14  ent[s/d/p/e] 1.47/2.78/0.42/0.55  emits 1.31  spf 24.4  z0 0.03  garr 35.5  tG 427  e2 0.22  nF 20.9  pS 0.34  ptS 0.33  fLog 0.38  pdΔ -0.1630  pkR 9.62  clip 0.37  kl +0.050
upd   20  steps   86016  sps 589  opp symm  loss -0.077  pg -0.0199  v 0.004  ev +0.97  adv_std 0.103  tR +0.71  ent[s/d/p/e] 1.53/2.78/0.41/0.58  emits 1.43  spf 25.2  z0 0.01  garr 35.3  tG 434  e2 0.27  nF 23.8  pS 0.35  ptS 0.35  fLog 0.37  pdΔ -0.1452  pkR 10.94  clip 0.36  kl +0.047
upd   21  steps   90112  sps 599  opp symm  loss -0.065  pg -0.0104  v 0.005  ev +0.97  adv_std 0.118  tR -0.08  ent[s/d/p/e] 1.37/2.78/0.35/0.58  emits 1.45  spf 21.1  z0 0.04  garr 28.1  tG 340  e2 0.27  nF 24.5  pS 0.32  ptS 0.32  fLog 0.35  pdΔ -0.1838  pkR 12.89  clip 0.39  kl +0.060
upd   22  steps   94208  sps 608  opp symm  loss -0.074  pg -0.0200  v 0.003  ev +0.98  adv_std 0.099  tR -0.17  ent[s/d/p/e] 1.33/2.77/0.34/0.58  emits 1.43  spf 19.3  z0 0.04  garr 25.8  tG 332  e2 0.28  nF 25.4  pS 0.32  ptS 0.32  fLog 0.35  pdΔ -0.1816  pkR 8.75  clip 0.36  kl +0.061
upd   23  steps   98304  sps 617  opp symm  loss -0.072  pg -0.0187  v 0.003  ev +0.97  adv_std 0.097  tR +0.27  ent[s/d/p/e] 1.26/2.74/0.34/0.56  emits 1.50  spf 18.0  z0 0.01  garr 23.8  tG 294  e2 0.27  nF 25.6  pS 0.30  ptS 0.30  fLog 0.34  pdΔ -0.1995  pkR 10.08  clip 0.38  kl +0.065
upd   24  steps  102400  sps 625  opp symm  loss -0.070  pg -0.0172  v 0.006  ev +0.97  adv_std 0.124  tR +0.33  ent[s/d/p/e] 1.34/2.74/0.35/0.55  emits 1.50  spf 19.6  z0 0.02  garr 28.1  tG 372  e2 0.27  nF 26.2  pS 0.33  ptS 0.32  fLog 0.35  pdΔ -0.1691  pkR 9.40  clip 0.36  kl +0.062
upd   25  steps  106496  sps 633  opp symm  loss -0.071  pg -0.0186  v 0.003  ev +0.98  adv_std 0.092  tR +0.27  ent[s/d/p/e] 1.29/2.75/0.35/0.52  emits 1.53  spf 19.6  z0 0.07  garr 27.2  tG 365  e2 0.26  nF 25.7  pS 0.30  ptS 0.30  fLog 0.34  pdΔ -0.2021  pkR 10.51  clip 0.34  kl +0.059
upd   26  steps  110592  sps 641  opp symm  loss -0.067  pg -0.0176  v 0.005  ev +0.97  adv_std 0.109  tR -0.08  ent[s/d/p/e] 1.14/2.72/0.32/0.49  emits 1.64  spf 15.6  z0 0.03  garr 20.8  tG 233  e2 0.26  nF 27.8  pS 0.25  ptS 0.25  fLog 0.33  pdΔ -0.2452  pkR 13.00  clip 0.37  kl +0.079
upd   27  steps  114688  sps 648  opp symm  loss -0.059  pg -0.0098  v 0.005  ev +0.97  adv_std 0.118  tR -0.75  ent[s/d/p/e] 1.21/2.68/0.34/0.47  emits 1.70  spf 15.8  z0 0.05  garr 21.7  tG 235  e2 0.29  nF 29.0  pS 0.28  ptS 0.27  fLog 0.33  pdΔ -0.2228  pkR 12.17  clip 0.40  kl +0.068
upd   28  steps  118784  sps 655  opp symm  loss -0.061  pg -0.0093  v 0.006  ev +0.97  adv_std 0.125  tR -0.20  ent[s/d/p/e] 1.37/2.69/0.41/0.50  emits 1.67  spf 20.2  z0 0.03  garr 27.7  tG 337  e2 0.30  nF 28.2  pS 0.34  ptS 0.32  fLog 0.36  pdΔ -0.1646  pkR 8.13  clip 0.40  kl +0.078
upd   29  steps  122880  sps 661  opp symm  loss -0.078  pg -0.0263  v 0.004  ev +0.98  adv_std 0.105  tR -0.40  ent[s/d/p/e] 1.34/2.64/0.37/0.48  emits 1.65  spf 19.5  z0 0.02  garr 27.9  tG 360  e2 0.27  nF 27.8  pS 0.34  ptS 0.33  fLog 0.35  pdΔ -0.1646  pkR 7.96  clip 0.37  kl +0.054
upd   30  steps  126976  sps 668  opp symm  loss -0.064  pg -0.0114  v 0.005  ev +0.98  adv_std 0.116  tR +0.00  ent[s/d/p/e] 1.40/2.67/0.37/0.54  emits 1.61  spf 22.3  z0 0.02  garr 28.7  tG 393  e2 0.29  nF 27.9  pS 0.36  ptS 0.35  fLog 0.35  pdΔ -0.1403  pkR 6.90  clip 0.40  kl +0.072
upd   31  steps  131072  sps 673  opp symm  loss -0.065  pg -0.0150  v 0.007  ev +0.96  adv_std 0.144  tR +0.11  ent[s/d/p/e] 1.20/2.71/0.37/0.54  emits 1.43  spf 20.4  z0 0.03  garr 24.1  tG 305  e2 0.27  nF 26.9  pS 0.31  ptS 0.30  fLog 0.35  pdΔ -0.1884  pkR 10.30  clip 0.38  kl +0.045
upd   32  steps  135168  sps 679  opp symm  loss -0.070  pg -0.0186  v 0.006  ev +0.97  adv_std 0.135  tR +0.60  ent[s/d/p/e] 1.32/2.71/0.40/0.54  emits 1.49  spf 23.0  z0 0.01  garr 29.7  tG 381  e2 0.28  nF 27.7  pS 0.35  ptS 0.34  fLog 0.36  pdΔ -0.1486  pkR 9.43  clip 0.39  kl +0.061
upd   33  steps  139264  sps 684  opp symm  loss -0.071  pg -0.0182  v 0.006  ev +0.98  adv_std 0.127  tR +0.25  ent[s/d/p/e] 1.36/2.73/0.39/0.54  emits 1.51  spf 25.2  z0 0.03  garr 30.1  tG 402  e2 0.27  nF 26.0  pS 0.36  ptS 0.35  fLog 0.37  pdΔ -0.1440  pkR 9.15  clip 0.37  kl +0.051
upd   34  steps  143360  sps 690  opp symm  loss -0.072  pg -0.0188  v 0.006  ev +0.98  adv_std 0.136  tR +0.00  ent[s/d/p/e] 1.40/2.73/0.39/0.54  emits 1.60  spf 25.1  z0 0.02  garr 31.7  tG 449  e2 0.31  nF 27.4  pS 0.38  ptS 0.37  fLog 0.38  pdΔ -0.1196  pkR 9.13  clip 0.38  kl +0.058
upd   35  steps  147456  sps 695  opp symm  loss -0.067  pg -0.0148  v 0.008  ev +0.97  adv_std 0.159  tR +0.67  ent[s/d/p/e] 1.43/2.71/0.41/0.54  emits 1.55  spf 25.9  z0 0.04  garr 29.9  tG 439  e2 0.30  nF 26.7  pS 0.38  ptS 0.38  fLog 0.38  pdΔ -0.1172  pkR 7.11  clip 0.37  kl +0.060
upd   36  steps  151552  sps 699  opp symm  loss -0.067  pg -0.0139  v 0.005  ev +0.98  adv_std 0.127  tR +0.00  ent[s/d/p/e] 1.30/2.71/0.36/0.57  emits 1.51  spf 23.8  z0 0.05  garr 28.5  tG 414  e2 0.32  nF 24.6  pS 0.35  ptS 0.35  fLog 0.37  pdΔ -0.1487  pkR 8.57  clip 0.43  kl +0.079
upd   37  steps  155648  sps 704  opp symm  loss -0.067  pg -0.0152  v 0.006  ev +0.98  adv_std 0.137  tR +0.27  ent[s/d/p/e] 1.28/2.69/0.38/0.59  emits 1.63  spf 21.4  z0 0.05  garr 23.3  tG 317  e2 0.34  nF 26.4  pS 0.33  ptS 0.32  fLog 0.37  pdΔ -0.1696  pkR 10.64  clip 0.42  kl +0.076
upd   38  steps  159744  sps 708  opp symm  loss -0.070  pg -0.0186  v 0.008  ev +0.97  adv_std 0.156  tR +0.00  ent[s/d/p/e] 1.30/2.69/0.41/0.60  emits 1.56  spf 24.5  z0 0.04  garr 24.7  tG 333  e2 0.33  nF 25.8  pS 0.34  ptS 0.33  fLog 0.38  pdΔ -0.1633  pkR 8.43  clip 0.39  kl +0.063
upd   39  steps  163840  sps 712  opp symm  loss -0.071  pg -0.0180  v 0.005  ev +0.98  adv_std 0.120  tR +0.75  ent[s/d/p/e] 1.24/2.69/0.40/0.59  emits 1.57  spf 24.0  z0 0.02  garr 24.4  tG 326  e2 0.33  nF 25.7  pS 0.33  ptS 0.33  fLog 0.37  pdΔ -0.1678  pkR 8.70  clip 0.40  kl +0.075
upd   40  steps  167936  sps 717  opp symm  loss -0.060  pg -0.0076  v 0.004  ev +0.99  adv_std 0.113  tR +0.45  ent[s/d/p/e] 1.21/2.72/0.36/0.56  emits 1.54  spf 23.9  z0 0.03  garr 28.2  tG 408  e2 0.32  nF 26.5  pS 0.33  ptS 0.33  fLog 0.36  pdΔ -0.1662  pkR 8.75  clip 0.37  kl +0.060
upd   41  steps  172032  sps 720  opp symm  loss -0.058  pg -0.0069  v 0.006  ev +0.98  adv_std 0.130  tR -0.27  ent[s/d/p/e] 1.15/2.73/0.35/0.60  emits 1.61  spf 22.8  z0 0.04  garr 24.3  tG 342  e2 0.33  nF 26.1  pS 0.31  ptS 0.30  fLog 0.36  pdΔ -0.1868  pkR 10.27  clip 0.43  kl +0.088
upd   42  steps  176128  sps 724  opp symm  loss -0.068  pg -0.0162  v 0.009  ev +0.97  adv_std 0.163  tR +0.00  ent[s/d/p/e] 1.25/2.75/0.43/0.63  emits 1.58  spf 24.6  z0 0.05  garr 23.9  tG 342  e2 0.34  nF 26.9  pS 0.33  ptS 0.32  fLog 0.37  pdΔ -0.1730  pkR 8.73  clip 0.38  kl +0.059
upd   43  steps  180224  sps 728  opp symm  loss -0.073  pg -0.0202  v 0.009  ev +0.97  adv_std 0.168  tR +0.00  ent[s/d/p/e] 1.37/2.73/0.43/0.62  emits 1.64  spf 22.8  z0 0.07  garr 21.7  tG 315  e2 0.39  nF 27.7  pS 0.36  ptS 0.35  fLog 0.38  pdΔ -0.1426  pkR 8.47  clip 0.42  kl +0.072
upd   44  steps  184320  sps 731  opp symm  loss -0.060  pg -0.0102  v 0.011  ev +0.96  adv_std 0.187  tR +0.20  ent[s/d/p/e] 1.25/2.67/0.41/0.62  emits 1.80  spf 19.5  z0 0.07  garr 20.3  tG 293  e2 0.44  nF 28.4  pS 0.34  ptS 0.33  fLog 0.36  pdΔ -0.1619  pkR 10.59  clip 0.43  kl +0.103
upd   45  steps  188416  sps 735  opp symm  loss -0.066  pg -0.0135  v 0.008  ev +0.98  adv_std 0.167  tR +0.29  ent[s/d/p/e] 1.32/2.67/0.47/0.62  emits 1.78  spf 18.3  z0 0.06  garr 16.7  tG 210  e2 0.40  nF 28.7  pS 0.31  ptS 0.31  fLog 0.37  pdΔ -0.1875  pkR 9.55  clip 0.41  kl +0.073
